bay_id,st_marker_id,status,location,lat,lon
3828,C5524,Unoccupied,"(-37.80679216256973, 144.95413973020337)",-37.80679216256973,144.95413973020337
6648,13624E,Present,"(-37.81936983578525, 144.94360547965408)",-37.81936983578525,144.94360547965408
6208,13278N,Unoccupied,"(-37.814823587375116, 144.9453313754436)",-37.814823587375116,144.9453313754436
3805,C5442,Present,"(-37.80804139113411, 144.9547126926679)",-37.80804139113411,144.9547126926679
1768,2397S,Present,"(-37.81489782721997, 144.96122156923843)",-37.81489782721997,144.96122156923843
6181,13252N,Unoccupied,"(-37.819856522512254, 144.94341564246469)",-37.819856522512254,144.94341564246469
3799,C5422,Present,"(-37.8081880452568, 144.95477990129928)",-37.8081880452568,144.95477990129928
3205,5463W,Present,"(-37.80741815038276, 144.95430203357068)",-37.80741815038276,144.95430203357068
5093,9891S,Present,"(-37.82559099852329, 144.96886373314172)",-37.82559099852329,144.96886373314172
4802,9124N,Unoccupied,"(-37.8301547122791, 144.97020636256883)",-37.8301547122791,144.97020636256883
3797,C5418,Present,"(-37.80823469346832, 144.95480119265767)",-37.80823469346832,144.95480119265767
4233,C6776,Present,"(-37.80935731324463, 144.95688355281214)",-37.80935731324463,144.95688355281214
6376,13610E,Present,"(-37.8202094306872, 144.94395852650013)",-37.8202094306872,144.94395852650013
1544,1916N,Unoccupied,"(-37.81454685704701, 144.96949993064857)",-37.81454685704701,144.96949993064857
3832,C5540,Unoccupied,"(-37.80670269150073, 144.95409900701299)",-37.80670269150073,144.95409900701299
3834,C5544,Unoccupied,"(-37.80665469383226, 144.95407715763554)",-37.80665469383226,144.95407715763554
6538,13778E,Present,"(-37.81326599137738, 144.93925177789228)",-37.81326599137738,144.93925177789228
5082,9870N,Present,"(-37.825265851636956, 144.96960663671328)",-37.825265851636956,144.96960663671328
3838,C5552,Unoccupied,"(-37.80656093303304, 144.95403448215598)",-37.80656093303304,144.95403448215598
2005,3433S,Unoccupied,"(-37.8107886031315, 144.96364732449337)",-37.8107886031315,144.96364732449337
6067,13056N,Present,"(-37.82093735785049, 144.9429349687436)",-37.82093735785049,144.9429349687436
6388,13639W,Present,"(-37.8200185010147, 144.94431284676216)",-37.8200185010147,144.94431284676216
6090,13247S,Present,"(-37.82007900996949, 144.94327625545057)",-37.82007900996949,144.94327625545057
5102,9900N,Present,"(-37.8255134892551, 144.9687595087068)",-37.8255134892551,144.9687595087068
6101,C13500,Present,"(-37.819219255631985, 144.9459328911147)",-37.819219255631985,144.9459328911147
5722,12398N,Present,"(-37.810732652757935, 144.9764568695379)",-37.810732652757935,144.9764568695379
3675,7634N,Unoccupied,"(-37.80496415539301, 144.94854345868964)",-37.80496415539301,144.94854345868964
592,35W,Unoccupied,"(-37.81397605999298, 144.97415302790859)",-37.81397605999298,144.97415302790859
5878,12904N,Present,"(-37.79832412543489, 144.96488078826815)",-37.79832412543489,144.96488078826815
3837,C5550,Unoccupied,"(-37.806584304655956, 144.9540451198374)",-37.806584304655956,144.9540451198374
1652,2139S,Present,"(-37.81275132500163, 144.97212573805268)",-37.81275132500163,144.97212573805268
5105,9903S,Present,"(-37.82570153609528, 144.96848303007926)",-37.82570153609528,144.96848303007926
3830,C5532,Unoccupied,"(-37.80674903143225, 144.95412009497187)",-37.80674903143225,144.95412009497187
5693,12363S,Unoccupied,"(-37.8101160179561, 144.98020679605463)",-37.8101160179561,144.98020679605463
5692,12361S,Unoccupied,"(-37.810108799940096, 144.98014148137943)",-37.810108799940096,144.98014148137943
3847,C5580,Unoccupied,"(-37.80632339665107, 144.95392640003823)",-37.80632339665107,144.95392640003823
3844,C5568,Unoccupied,"(-37.80639428984537, 144.95395860656504)",-37.80639428984537,144.95395860656504
3839,C5554,Unoccupied,"(-37.80653683016629, 144.9540234970279)",-37.80653683016629,144.9540234970279
6520,13754E,Unoccupied,"(-37.81265649338202, 144.93646395640562)",-37.81265649338202,144.93646395640562
3845,C5572,Unoccupied,"(-37.80637067967282, 144.95394788014832)",-37.80637067967282,144.95394788014832
5712,12366N,Unoccupied,"(-37.81028296754023, 144.9830374534246)",-37.81028296754023,144.9830374534246
5352,8885W,Present,"(-37.824946075716575, 144.96111801948322)",-37.824946075716575,144.96111801948322
1797,2457S,Unoccupied,"(-37.816195158571006, 144.95669428535837)",-37.816195158571006,144.95669428535837
5090,9888N,Present,"(-37.82546527938132, 144.96892484498784)",-37.82546527938132,144.96892484498784
3846,C5576,Unoccupied,"(-37.80634703943952, 144.95393714038005)",-37.80634703943952,144.95393714038005
4917,9339S,Present,"(-37.8295696721793, 144.96829860997644)",-37.8295696721793,144.96829860997644
3310,5994N,Present,"(-37.80974176583524, 144.95895241247803)",-37.80974176583524,144.95895241247803
1321,1333W,Unoccupied,"(-37.815353120692706, 144.95793073737923)",-37.815353120692706,144.95793073737923
5153,9976N,Present,"(-37.82603932925667, 144.9669751610491)",-37.82603932925667,144.9669751610491
6375,13608E,Present,"(-37.82026048134979, 144.9439810620066)",-37.82026048134979,144.9439810620066
1757,2380N,Present,"(-37.81433264770753, 144.96259635335218)",-37.81433264770753,144.96259635335218
6403,13659W,Present,"(-37.81973049734499, 144.94524045206686)",-37.81973049734499,144.94524045206686
5698,12373S,Unoccupied,"(-37.810152184046956, 144.9805329527768)",-37.810152184046956,144.9805329527768
3764,C4842,Present,"(-37.810404476469344, 144.95860336541426)",-37.810404476469344,144.95860336541426
4195,C6662,Present,"(-37.80869393034385, 144.9586021238215)",-37.80869393034385,144.9586021238215
6220,13318E,Present,"(-37.8195396001477, 144.94701317281186)",-37.8195396001477,144.94701317281186
6221,13320E,Unoccupied,"(-37.81947607937112, 144.9469872579126)",-37.81947607937112,144.9469872579126
3013,5088E,Present,"(-37.80463759165694, 144.95782799435162)",-37.80463759165694,144.95782799435162
5627,12278N,Present,"(-37.80966490743808, 144.97742277171912)",-37.80966490743808,144.97742277171912
6391,13638E,Present,"(-37.82031363905712, 144.9445507676984)",-37.82031363905712,144.9445507676984
5697,12371S,Unoccupied,"(-37.810144961758574, 144.98046793492242)",-37.810144961758574,144.98046793492242
6015,13029S,Present,"(-37.82053720590838, 144.94938592006304)",-37.82053720590838,144.94938592006304
6760,13103W,Present,"(-37.82088566471708, 144.94416548399266)",-37.82088566471708,144.94416548399266
6568,13832N,Unoccupied,"(-37.81302284893166, 144.9393336503942)",-37.81302284893166,144.9393336503942
1539,1906N,Present,"(-37.8144263954724, 144.96990710114474)",-37.8144263954724,144.96990710114474
7059,4692Ea,Unoccupied,"(-37.80484250934886, 144.9591144008784)",-37.80484250934886,144.9591144008784
5684,12345S,Unoccupied,"(-37.81004871301233, 144.97959215765601)",-37.81004871301233,144.97959215765601
3843,C5566,Unoccupied,"(-37.80641793309145, 144.9539693463589)",-37.80641793309145,144.9539693463589
6630,13918E,Unoccupied,"(-37.81391611268452, 144.94246693000838)",-37.81391611268452,144.94246693000838
6351,13279S,Present,"(-37.82137538672006, 144.95054316929054)",-37.82137538672006,144.95054316929054
3822,C5500,Unoccupied,"(-37.80718808695781, 144.9543188718062)",-37.80718808695781,144.9543188718062
3320,6004N,Present,"(-37.81000316052574, 144.95802844003356)",-37.81000316052574,144.95802844003356
5618,12260N,Present,"(-37.809536330541434, 144.97622742801065)",-37.809536330541434,144.97622742801065
1738,2345S,Present,"(-37.81195945142382, 144.97125871140506)",-37.81195945142382,144.97125871140506
6374,13606E,Present,"(-37.82031147826325, 144.94400366662887)",-37.82031147826325,144.94400366662887
586,25W,Present,"(-37.814225866215864, 144.97426918459053)",-37.814225866215864,144.97426918459053
1586,1973S,Present,"(-37.81659289315665, 144.96304075387678)",-37.81659289315665,144.96304075387678
5484,11891W,Unoccupied,"(-37.81044993994803, 144.97809886720984)",-37.81044993994803,144.97809886720984
5123,9936N,Present,"(-37.825863337083526, 144.96757931547796)",-37.825863337083526,144.96757931547796
6609,13847S,Present,"(-37.81438229462833, 144.94086412561757)",-37.81438229462833,144.94086412561757
6155,C13724,Present,"(-37.820071481251816, 144.94298286812057)",-37.820071481251816,144.94298286812057
6641,13623W,Unoccupied,"(-37.81939427010461, 144.9434548989487)",-37.81939427010461,144.9434548989487
750,C240,Present,"(-37.81550776897713, 144.9721481886893)",-37.81550776897713,144.9721481886893
6178,13246N,Present,"(-37.819650615032266, 144.94412266984102)",-37.819650615032266,144.94412266984102
6180,13250N,Unoccupied,"(-37.81968820991359, 144.9439948437243)",-37.81968820991359,144.9439948437243
5165,C1107,Present,"(-37.815637286387144, 144.96099145080606)",-37.815637286387144,144.96099145080606
6454,13584E,Present,"(-37.819863855414724, 144.94274474958797)",-37.819863855414724,144.94274474958797
5630,12284N,Unoccupied,"(-37.809686593262086, 144.97762535243425)",-37.809686593262086,144.97762535243425
6325,13468E,Unoccupied,"(-37.818566865340514, 144.949707222129)",-37.818566865340514,144.949707222129
6050,13022N,Unoccupied,"(-37.82109685822127, 144.94683466478386)",-37.82109685822127,144.94683466478386
6007,13013S,Unoccupied,"(-37.81994714961263, 144.95142567137765)",-37.81994714961263,144.95142567137765
6056,13034N,Present,"(-37.82117319038632, 144.94391931390288)",-37.82117319038632,144.94391931390288
6022,13043S,Unoccupied,"(-37.821263419985186, 144.94687494394023)",-37.821263419985186,144.94687494394023
3175,5382E,Unoccupied,"(-37.805367516662336, 144.95624490749526)",-37.805367516662336,144.95624490749526
6049,13020N,Unoccupied,"(-37.82108042002886, 144.94689159807888)",-37.82108042002886,144.94689159807888
5442,11836E,Present,"(-37.8131171306325, 144.9778890301034)",-37.8131171306325,144.9778890301034
6019,13037S,Unoccupied,"(-37.82120139775914, 144.94708979479256)",-37.82120139775914,144.94708979479256
2518,C2970,Unoccupied,"(-37.81283040050897, 144.96042114890923)",-37.81283040050897,144.96042114890923
6126,C13608,Present,"(-37.81956463076618, 144.94473774155034)",-37.81956463076618,144.94473774155034
1593,1984N,Unoccupied,"(-37.81663323549533, 144.9623355283819)",-37.81663323549533,144.9623355283819
6063,13048N,Present,"(-37.82106378486651, 144.94346265553844)",-37.82106378486651,144.94346265553844
3816,C5478,Unoccupied,"(-37.8073298126271, 144.95438333468036)",-37.8073298126271,144.95438333468036
2247,3936N,Unoccupied,"(-37.81224916081595, 144.95443640358283)",-37.81224916081595,144.95443640358283
3817,C5482,Present,"(-37.80730646410212, 144.9543725122746)",-37.80730646410212,144.9543725122746
6024,13059S,Unoccupied,"(-37.8214674697042, 144.94614076926644)",-37.8214674697042,144.94614076926644
4905,9327S,Present,"(-37.829516123864686, 144.96848308435517)",-37.829516123864686,144.96848308435517
769,C320,Present,"(-37.814543336975056, 144.97170050566083)",-37.814543336975056,144.97170050566083
5795,12518N,Present,"(-37.81527045970017, 144.97602117084762)",-37.81527045970017,144.97602117084762
3381,6205W,Unoccupied,"(-37.80632796748596, 144.95099429902604)",-37.80632796748596,144.95099429902604
6065,13052N,Present,"(-37.82103358014694, 144.94333657731627)",-37.82103358014694,144.94333657731627
3819,C5490,Unoccupied,"(-37.80725899738779, 144.9543510344472)",-37.80725899738779,144.9543510344472
3494,6584N,Present,"(-37.80825984138091, 144.9597589397056)",-37.80825984138091,144.9597589397056
5925,12812N,Present,"(-37.80283193582361, 144.96754488511047)",-37.80283193582361,144.96754488511047
2255,3951S,Present,"(-37.81267182123126, 144.95343342342755)",-37.81267182123126,144.95343342342755
6756,13095W,Unoccupied,"(-37.82112441428763, 144.94427966773912)",-37.82112441428763,144.94427966773912
6082,13229S,Present,"(-37.81944163212577, 144.94547769471956)",-37.81944163212577,144.94547769471956
6758,13099W,Unoccupied,"(-37.821005322182685, 144.94422256740768)",-37.821005322182685,144.94422256740768
2240,3928N,Unoccupied,"(-37.812176491599644, 144.954693087978)",-37.812176491599644,144.954693087978
6035,13081S,Unoccupied,"(-37.821152904500416, 144.94309232883276)",-37.821152904500416,144.94309232883276
6039,13089S,Present,"(-37.82108790682098, 144.94282087510769)",-37.82108790682098,144.94282087510769
6757,13097W,Present,"(-37.82106514578931, 144.94425109772652)",-37.82106514578931,144.94425109772652
6239,13200N,Unoccupied,"(-37.818822152409126, 144.94696724407333)",-37.818822152409126,144.94696724407333
6026,13063S,Unoccupied,"(-37.82150594322703, 144.9459523865728)",-37.82150594322703,144.9459523865728
6761,13105W,Present,"(-37.820825828898045, 144.9441377389889)",-37.820825828898045,144.9441377389889
6195,13303W,Unoccupied,"(-37.8206795643909, 144.94724755782056)",-37.8206795643909,144.94724755782056
5101,9899S,Present,"(-37.82566542745289, 144.9686084299646)",-37.82566542745289,144.9686084299646
5797,12522N,Present,"(-37.81528513069375, 144.97615592231017)",-37.81528513069375,144.97615592231017
1154,C1250,Present,"(-37.811865930053884, 144.95926796578237)",-37.811865930053884,144.95926796578237
6211,13300E,Unoccupied,"(-37.82024227466803, 144.94731644690785)",-37.82024227466803,144.94731644690785
6214,13306E,Present,"(-37.819999021955255, 144.94721610960835)",-37.819999021955255,144.94721610960835
6196,13305W,Present,"(-37.82058964482837, 144.94722252458803)",-37.82058964482837,144.94722252458803
6213,13304E,Present,"(-37.82008928037384, 144.94725695275616)",-37.82008928037384,144.94725695275616
3034,5134E,Present,"(-37.80304266348515, 144.95709170045342)",-37.80304266348515,144.95709170045342
3067,5192E,Present,"(-37.81101005384669, 144.95742068794695)",-37.81101005384669,144.95742068794695
6212,13302E,Present,"(-37.82015391643358, 144.94728065928717)",-37.82015391643358,144.94728065928717
6352,13281S,Present,"(-37.82133379564858, 144.95062691649338)",-37.82133379564858,144.95062691649338
1155,C1252,Present,"(-37.811842425964684, 144.9592572232143)",-37.811842425964684,144.9592572232143
6194,13301W,Present,"(-37.820748510144924, 144.9472640082049)",-37.820748510144924,144.9472640082049
6523,13760E,Unoccupied,"(-37.81225244847603, 144.9362210340754)",-37.81225244847603,144.9362210340754
3818,C5486,Unoccupied,"(-37.80728263826147, 144.95436191587947)",-37.80728263826147,144.95436191587947
2681,10190E,Unoccupied,"(-37.80379246057316, 144.9495876166959)",-37.80379246057316,144.9495876166959
5072,9850N,Present,"(-37.82518458732257, 144.9698851270348)",-37.82518458732257,144.9698851270348
3702,7667S,Present,"(-37.8040647535944, 144.95789040729386)",-37.8040647535944,144.95789040729386
7052,4664Ea,Present,"(-37.80570432506275, 144.95951121743832)",-37.80570432506275,144.95951121743832
5171,11603S,Present,"(-37.810804250624585, 144.95163306293594)",-37.810804250624585,144.95163306293594
1504,1863S,Present,"(-37.81931040251153, 144.95758243964036)",-37.81931040251153,144.95758243964036
5250,11525S,Present,"(-37.81186210040582, 144.9520132830241)",-37.81186210040582,144.9520132830241
6202,13317W,Present,"(-37.820118964796066, 144.94706945697664)",-37.820118964796066,144.94706945697664
5077,9860N,Present,"(-37.82522530579628, 144.96974542685717)",-37.82522530579628,144.96974542685717
6198,13309W,Present,"(-37.82043074527868, 144.9471793767478)",-37.82043074527868,144.9471793767478
6204,13321W,Unoccupied,"(-37.819966066383415, 144.94700239316995)",-37.819966066383415,144.94700239316995
6199,13311W,Present,"(-37.82036317356116, 144.9471606160816)",-37.82036317356116,144.9471606160816
6246,13310N,Present,"(-37.822254682289845, 144.94684850030288)",-37.822254682289845,144.94684850030288
1107,C1130,Present,"(-37.81444955808994, 144.96044649611338)",-37.81444955808994,144.96044649611338
6216,13310E,Present,"(-37.81984608827504, 144.94714874990433)",-37.81984608827504,144.94714874990433
6183,13256N,Present,"(-37.81989373658233, 144.94328768081613)",-37.81989373658233,144.94328768081613
1040,1232E,Present,"(-37.812181750670554, 144.95953740453777)",-37.812181750670554,144.95953740453777
5149,9968N,Present,"(-37.8259813825744, 144.9671744276539)",-37.8259813825744,144.9671744276539
5914,12801S,Present,"(-37.802947493750466, 144.9668623088271)",-37.802947493750466,144.9668623088271
5095,9893S,Present,"(-37.82560966545026, 144.9687996120443)",-37.82560966545026,144.9687996120443
6269,13341W,Present,"(-37.819255136931886, 144.94841503650807)",-37.819255136931886,144.94841503650807
1313,1313W,Unoccupied,"(-37.81712687040641, 144.95875392555018)",-37.81712687040641,144.95875392555018
2235,3920N,Unoccupied,"(-37.81210381814597, 144.9549497590006)",-37.81210381814597,144.9549497590006
